document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_22.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,3.2 Mixtures | Description: Mixture: consisting of the following components.,3.2 Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.7429,0.7429,0.74,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_22.pdf,flash_point,NO_DATA,NO_DATA,,,EXPLICIT,DIRECT,,,direct,7,7,Flash point: Not determined,Flash point: Not determined Auto-ignition temperature: Not determined Decomposition temperature: Not determined pH 10.8-11.2,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2857,3.50,0.9448,0.2130,4.38,True,0.0,False,0.9271,True,False,system,,
sds_23.pdf,product_name,PRESENT,PRESENT,(S)-AL 8810,*,EXPLICIT,DIRECT,,,direct,1,1,Trade name: (S)-AL 8810,Product identifier *,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,0.75,0.2941,0.1309,1.54,True,0.0,False,0.7683,True,False,system,,
sds_23.pdf,supplier_name,PRESENT,NOT_STATED,Cayman Chemical Co.,,EXPLICIT,DIRECT,,,direct,1,,Manufacturer/Supplier: Cayman Chemical Co.,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_23.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DERIVED,,composition_implies_form,direct,2,2,Chemical characterization: Substances,1224444-55-6 (S)-AL 8810,satisfied,satisfied,satisfied,violated,violated,violated,undecidable,0.0000,0.0000,1.00,0.0000,0.0000,0.59,True,0.0,False,0.5,True,False,system,cited premises do not establish a product form,"gold is direct, prediction is derived"
sds_23.pdf,product_cas_number,PRESENT,PRESENT,1224444-55-6,1224444-55-6,EXPLICIT,DIRECT,,,direct,"1,2",1,CAS Number: 1224444-55-6 | 1224444-55-6 (S)-AL 8810,CAS Number: 1224444-55-6 - Other means of identification : Article number: 10023 ‘ Application,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2308,4.33,0.9809,0.1550,6.31,True,0.0,False,0.8468,True,False,system,,
sds_23.pdf,chemical_formula,PRESENT,NOT_STATED,C24H31O4F,,EXPLICIT,DIRECT,,,direct,4,,Structural Formula C24H31O4F,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_23.pdf,molecular_weight,PRESENT,NOT_STATED,402.5 g/mol,,EXPLICIT,DIRECT,,,direct,4,,Molecular Weight 402.5 g/mol,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_23.pdf,flash_point,NOT_APPLICABLE,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,4,Flash point: Not applicable.,Flash point: Not applicable. * Decomposition temperature: Not determined. * pH-value: Not applicable. ‘Viscosity:,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2857,3.50,0.9600,0.2116,4.50,True,0.0,False,0.8539,True,False,system,,
sds_24.pdf,product_name,PRESENT,PRESENT,824,*,EXPLICIT,DIRECT,,,direct,1,1,Trade name: 824,Product identifier *,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,1.00,0.3214,0.1164,2.08,True,0.0,False,0.8467,True,False,system,,
sds_24.pdf,supplier_name,PRESENT,PRESENT,MG Chemicals (Head Office),Manufacturer/Supplier: MG Chemicals (Head Office),EXPLICIT,DIRECT,,,direct,1,1,Manufacturer/Supplier: MG Chemicals (Head Office),Details of the supplier of the safety data sheet Manufacturer/Supplier: MG Chemicals (Head Office),satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.3571,2.80,0.9808,0.2482,3.93,True,0.0,False,0.9032,True,False,system,,
sds_24.pdf,substance_or_mixture,PRESENT,NOT_STATED,SUBSTANCE,,EXPLICIT,DIRECT,,,direct,2,,Chemical characterization: Substances,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_24.pdf,product_cas_number,PRESENT,PRESENT,67-63-0,67-63-0,EXPLICIT,DIRECT,,,direct,"1,2",1,CAS Number: 67-63-0 | 67-63-0 Propan-2-ol,"CAS Number: 67-63-0 - Related Part Number: 824-Liquid, 824-100ML, 824-500ML, 824-1L, 824-4L, 824-20L, 824-205L,",satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2143,4.67,0.9897,0.0938,10.54,True,0.0,False,0.8893,True,False,system,,
sds_24.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_24.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_24.pdf,flash_point,PRESENT,NO_DATA,12 °C (53.6 °F),,EXPLICIT,DIRECT,,,direct,6,6,Flash point: 12 °C (53.6 °F),Flash point: 12 T (53.6 °F) - Auto igniting: 425 °C (797 F) -,violated,violated,satisfied,violated,violated,satisfied,satisfied,0.5000,0.1765,2.33,0.9904,0.3501,2.82,True,0.0,False,0.8629,True,False,system,,
sds_25.pdf,product_name,PRESENT,PRESENT,NS 100,NS 100 Product,EXPLICIT,DIRECT,,,direct,1,1,Product name NS 100,Product name NS 100 Product,satisfied,violated,satisfied,satisfied,violated,satisfied,violated,1.0000,0.8000,1.25,0.0495,0.0464,0.12,False,92.6,False,0.924,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_25.pdf,supplier_name,PRESENT,PRESENT,Martin Mathys NV,"RUST-OLEUM EUROPE Martin Mathys NV, Kolenbergstraat 23, B-3545",EXPLICIT,DIRECT,,,direct,1,1,"RUST-OLEUM EUROPE Martin Mathys NV, Kolenbergstraat 23, B-3545 Zelem, Belgium | Tor Coatings Limited","Details of the supplier of the safety data sheet RUST-OLEUM EUROPE Martin Mathys NV, Kolenbergstraat 23, B-3545",satisfied,violated,satisfied,violated,satisfied,satisfied,satisfied,0.8000,0.4211,1.70,0.8209,0.5499,1.31,True,0.0,False,0.8988,True,True,system,,
sds_25.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,"3,4",4,Product definition : Mixture | 3.2 Mixtures : Mixture,3.2 Mixtures : Mixture,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6464,0.6464,0.65,True,0.0,False,0.8,True,False,system,,
sds_25.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,4",4,Product definition : Mixture | 3.2 Mixtures : Mixture,3.2 Mixtures : Mixture,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6464,0.6464,0.65,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_25.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,4",4,Product definition : Mixture | 3.2 Mixtures : Mixture,3.2 Mixtures : Mixture,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6464,0.6464,0.65,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_25.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,4",4,Product definition : Mixture | 3.2 Mixtures : Mixture,3.2 Mixtures : Mixture,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6464,0.6464,0.65,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_25.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,7,7,Not relevant due to nature of the product.,Flash point Not relevant due to nature of the product. Auto-ignition temperature : Not,satisfied,satisfied,satisfied,satisfied,violated,satisfied,violated,1.0000,0.6154,1.62,0.8482,0.2202,3.70,False,97.7,False,0.9229,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_26.pdf,product_name,PRESENT,PRESENT,Bis-Tris,Bis-Tris : Article number: A1025 * CAS Number: 6976-37-0 - EC number,EXPLICIT,DIRECT,,,direct,1,1,Trade name: Bis-Tris,Trade name: Bis-Tris : Article number: A1025 * CAS Number: 6976-37-0 - EC number:,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2308,4.33,0.9602,0.1490,6.40,True,0.0,False,0.8293,True,False,system,,
sds_26.pdf,supplier_name,PRESENT,NOT_STATED,AppliChem GmbH,,EXPLICIT,DIRECT,,,direct,1,,Manufacturer/Supplier: AppliChem GmbH,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_26.pdf,substance_or_mixture,PRESENT,NOT_STATED,SUBSTANCE,,EXPLICIT,DIRECT,,,direct,1,,3.1 Substances,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_26.pdf,product_cas_number,PRESENT,PRESENT,6976-37-0,6976-37-0,EXPLICIT,DIRECT,,,direct,1,1,CAS Number: 6976-37-0 | 6976-37-0 Bis-Tris,CAS Number: 6976-37-0 - EC number: 230-237-7 : Application of the substance / the,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2308,4.33,0.9699,0.1478,6.53,True,0.0,False,0.8614,True,False,system,,
sds_26.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_26.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_26.pdf,flash_point,NOT_APPLICABLE,NO_DATA,,,EXPLICIT,DIRECT,,,direct,4,4,Flash point: Not applicable.,Flash point: Not applicable. - Auto-ignition temperature: Not determined. - Decomposition temperature: Not determined.,violated,satisfied,satisfied,violated,violated,satisfied,satisfied,1.0000,0.2857,3.50,0.9486,0.2820,3.31,True,0.0,False,0.9129,True,False,system,,
sds_27.pdf,product_name,PRESENT,PRESENT,perform® ID,perform® ID Unique Formula Identifier : WS30-F062-600M-XKFX (UFI) 1.2 Relevant identified uses,EXPLICIT,DIRECT,,,direct,1,1,Trade name : perform® ID,Trade name perform® ID Unique Formula Identifier : WS30-F062-600M-XKFX (UFI) 1.2 Relevant identified uses,satisfied,violated,satisfied,violated,violated,satisfied,violated,1.0000,0.3077,3.25,0.8733,0.1163,7.38,False,98.1,False,0.8786,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_27.pdf,supplier_name,PRESENT,PRESENT,Schülke & Mayr UK Ltd.,Producer : Schilke & Mayr GmbH Robert-Koch-Str,EXPLICIT,DIRECT,,,direct,1,1,Supplier : Schülke & Mayr UK Ltd. | Producer : Schülke & Mayr GmbH,Details of the supplier of the safety data sheet Producer : Schilke & Mayr GmbH Robert-Koch-Str.,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.6000,0.1765,3.00,0.9960,0.3262,3.05,True,0.0,False,0.8819,True,True,system,,
sds_27.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,3,3,3.2 Mixtures | Chemical nature : Mixture with the following substances and non dangerous additives.,3.2 Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6704,0.6704,0.67,True,0.0,False,0.8,True,False,system,,
sds_27.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,3,3,3.2 Mixtures | Chemical nature : Mixture with the following substances and non dangerous additives.,3.2 Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6704,0.6704,0.67,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_27.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,3,3,3.2 Mixtures | Chemical nature : Mixture with the following substances and non dangerous additives.,3.2 Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6704,0.6704,0.67,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_27.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,3,3,3.2 Mixtures | Chemical nature : Mixture with the following substances and non dangerous additives.,3.2 Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6704,0.6704,0.67,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_27.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,8,8,Flash point : Not applicable,Flash point Not applicable Z11223 02 ZSDB_P_GB EN Page 8/31,satisfied,satisfied,satisfied,violated,violated,satisfied,violated,1.0000,0.4000,2.50,0.8538,0.2039,4.04,False,96.6,False,0.919,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_28.pdf,product_name,PRESENT,PRESENT,Diethyl ether,Diethy! ether Product,EXPLICIT,DIRECT,,,direct,1,1,Product name : Diethyl ether,Product name Diethy! ether Product,satisfied,violated,satisfied,violated,violated,satisfied,violated,0.5000,0.2857,1.25,0.9246,0.4003,2.23,False,94.1,False,0.876,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_28.pdf,supplier_name,PRESENT,PRESENT,Merck Life Science LLC,Merck Life Science LLC Valovaya,EXPLICIT,DIRECT,,,direct,1,1,Company : Merck Life Science LLC,Company Merck Life Science LLC Valovaya,satisfied,violated,satisfied,satisfied,violated,satisfied,violated,1.0000,0.8333,1.20,0.7925,0.3983,1.78,False,94.9,False,0.9017,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_28.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,EXPLICIT,DERIVED,,composition_implies_form,direct,3,3,3.1 Substances,Diethyl ether 60-29-7 >= 90 - <= 100 | specific,satisfied,satisfied,satisfied,violated,violated,violated,satisfied,0.0000,0.0000,5.00,0.0000,0.0000,4.48,True,0.0,False,0.5,True,False,system,composition establishes SUBSTANCE,"gold is direct, prediction is derived"
sds_28.pdf,product_cas_number,PRESENT,NOT_STATED,60-29-7,,EXPLICIT,DIRECT,,,direct,"1,3",,CAS-No. : 60-29-7 | Diethyl ether 60-29-7 200-467-2 >= 90 - <= 100,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_28.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_28.pdf,molecular_weight,PRESENT,PRESENT,"74,12 g/mol","74,12 g/mol SECTION 10: Stability and reactivity 10.1 Reactivity Formation of peroxides",EXPLICIT,DIRECT,,,direct,9,9,"Molecular weight : 74,12 g/mol","Molecular weight 74,12 g/mol SECTION 10: Stability and reactivity 10.1 Reactivity Formation of peroxides",satisfied,satisfied,satisfied,violated,violated,satisfied,violated,1.0000,0.2857,3.50,0.7916,0.0877,8.82,False,98.1,False,0.9289,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_28.pdf,flash_point,PRESENT,NO_DATA,-40 °C,,EXPLICIT,DIRECT,,,direct,8,8,Flash point : -40 °C,Flash point -40 °C Autoignition temperature : 180°C Auto-flammability Decomposition : No data available,violated,violated,satisfied,violated,violated,satisfied,violated,1.0000,0.3333,3.00,0.7877,0.0854,9.01,False,98.1,False,0.9046,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_29.pdf,product_name,PRESENT,NOT_STATED,PETROGREASE SANUS 154 MOLY 2,,EXPLICIT,DIRECT,,,direct,1,,1.1. Identification of the substance or preparation: PETROGREASE SANUS 154 MOLY 2,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_29.pdf,supplier_name,PRESENT,NOT_STATED,PETROFER ENDÜSTRİYEL YAĞLAR SAN. VE TİC. A.Ş.,,EXPLICIT,DIRECT,,,direct,1,,1.3.Supplier (manufacturer/importer/downstream user/distributor): PETROFER ENDÜSTRİYEL YAĞLAR SAN. VE TİC. A.Ş.,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_29.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,3.2. Mixtures | Chemical characterization (preparation),3.2. Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6390,0.6390,0.64,True,0.0,False,0.8,True,False,system,,
sds_29.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2. Mixtures | Chemical characterization (preparation),3.2. Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6390,0.6390,0.64,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_29.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2. Mixtures | Chemical characterization (preparation),3.2. Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6390,0.6390,0.64,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_29.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,3.2. Mixtures | Chemical characterization (preparation),3.2. Mixtures,satisfied,satisfied,satisfied,satisfied,violated,satisfied,satisfied,1.0000,1.0000,1.00,0.6390,0.6390,0.64,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_29.pdf,flash_point,PRESENT,NOT_APPLICABLE,>200 °C,,EXPLICIT,DIRECT,,,direct,4,4,Flash point : >200 °C,"Flash point >200 °C Boiling point/range : >300 °c Evaparation rate: N/A Inflammability(solid,gas): N/A",violated,violated,satisfied,violated,violated,satisfied,violated,1.0000,0.3077,3.25,0.9335,0.1979,4.65,False,98.0,False,0.8929,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
